alpha,model,symbol,n_cal,n_test,qV,pihat_raw,pihat_cp,viol_raw,viol_cp,p_kup_raw,p_kup_cp,p_cc_raw,p_cc_cp,TL_raw,TL_cp,QS_raw,QS_cp,VaR_width,raw_width
0.01,GJR-GARCH,BTC,2765,1185,-0.003334239500321,0.0025316455696202,0.0033755274261603,3,4,0.0020276871229276,0.0078641942125972,0.992408295021526,0.9865321658670264,Green,Green,0.0010476659856492,0.0010237419764361,0.0964204082792648,0.0997546477795858
0.025,GJR-GARCH,BTC,2765,1185,-0.0191049941377593,0.0092827004219409,0.0337552742616033,11,40,7.218380650297895e-05,0.0666233424151795,0.9019864175676492,0.8480884678569909,Green,Yellow,0.0020578643782616,0.00192804133793,0.0571008959649698,0.0762058901027291
0.05,GJR-GARCH,BTC,2765,1185,-0.0166877979302626,0.0227848101265822,0.0548523206751054,27,65,1.6411978127628402e-06,0.4501742385549855,0.5325199125237703,0.95701387002893,Yellow,Red,0.0033651331827392,0.0031389307472669,0.0430490883466333,0.0597368862768959
0.1,GJR-GARCH,BTC,2765,1185,-0.0166903290110799,0.0464135021097046,0.1274261603375527,55,151,1.0280998274936335e-11,0.0024262378635248,0.5308952324765406,0.7611137655052629,Red,Red,0.0052260199663275,0.0048442070062316,0.0270628229111206,0.0437531519222005
0.01,GJR-GARCH,ETH,1959,841,-0.0178000443081373,0.0047562425683709,0.0059453032104637,4,5,0.0886729958820802,0.2011353074376463,0.981043155541976,0.9705034721502676,Green,Green,0.0014197600235065,0.0013303485424643,0.1154594059799136,0.1332594502880509
0.025,GJR-GARCH,ETH,1959,841,-0.0179062291587241,0.0071343638525564,0.0202140309155766,6,17,9.28786871524645e-05,0.3580378343627116,0.9577525432262508,0.7038575484381844,Green,Yellow,0.0028014973384464,0.0025869065353036,0.08389509288333,0.1018013220420541
0.05,GJR-GARCH,ETH,1959,841,-0.016990868125885,0.0225921521997621,0.0499405469678953,19,42,4.6869052650722054e-05,0.9936869053300416,0.6441994270782505,0.677793913534539,Yellow,Red,0.0045213685176099,0.004248141315885,0.0628099712772894,0.07980083940317441
0.1,GJR-GARCH,ETH,1959,841,-0.0196605196807439,0.0558858501783591,0.1284185493460166,47,108,3.93811321741655e-06,0.0081981559321913,0.9629485755700534,0.9726059335183048,Red,Red,0.0070889576685893,0.0068549293205234,0.0387880950284667,0.0584486147092106
0.01,GJR-GARCH,EURUSD,3873,1660,-0.0034920328096063,0.003012048192771,0.0126506024096385,5,21,0.0007826054437169,0.2971768335854277,0.9849987606284542,0.7639613003483403,Green,Green,0.0001676532281222,0.0001566407214435,0.0117351503200779,0.0152271831296842
0.025,GJR-GARCH,EURUSD,3873,1660,-0.0026932861411421,0.0102409638554216,0.0325301204819277,17,54,1.2903809309849912e-05,0.0601887336730445,0.8386112605416367,0.1624856884860378,Green,Yellow,0.0003259065780369,0.0003080090071426,0.0089392650229784,0.0116325511641205
0.05,GJR-GARCH,EURUSD,3873,1660,-0.0018065624616893,0.0265060240963855,0.0578313253012048,44,96,1.5320394757267763e-06,0.1527152868205021,0.3015227064013879,0.9805783867430188,Yellow,Red,0.0005299272962875,0.0005088468411536,0.0073120553389096,0.009118617800598899
0.1,GJR-GARCH,EURUSD,3873,1660,-0.0012978174833242,0.0614457831325301,0.1108433734939759,102,184,2.1520946469344437e-08,0.1470492504532301,0.9545311464396836,0.925796073563018,Red,Red,0.0008376672746368,0.0008241350065184,0.005380941568508,0.0066787590518322
0.01,GJR-GARCH,GBPUSD,3881,1664,-0.0035827736325732,0.0036057692307692,0.0132211538461538,6,22,0.0025449749023555,0.2082268882540097,0.9785082525135722,0.7445681119160401,Green,Green,0.0001998918789451,0.0001921225826378,0.0139472536227245,0.0175300272552977
0.025,GJR-GARCH,GBPUSD,3881,1664,-0.0023686992909555,0.0144230769230769,0.03125,24,52,0.0027175586350427,0.1157622586820621,0.1391165561276968,0.6053698204519451,Green,Yellow,0.0003898865532997,0.0003837506101299,0.0110230710200057,0.0133917703109612
0.05,GJR-GARCH,GBPUSD,3881,1664,-0.0016282373950108,0.0330528846153846,0.0534855769230769,55,89,0.0007465841076568,0.5186623933591257,0.3453317637995419,0.930748312627985,Yellow,Red,0.0006413266791731,0.0006294384332973,0.0088694112648735,0.0104976486598843
0.1,GJR-GARCH,GBPUSD,3881,1664,-0.0011900539938188,0.0685096153846153,0.1057692307692307,114,176,6.336668896378406e-06,0.4366149977273218,0.9507529750594732,0.3128629311894999,Red,Red,0.001016604629587,0.0009993712756607,0.0064987501147985,0.0076888041086173
0.01,GJR-GARCH,USDJPY,4587,1966,-0.0036898567387683,0.0061037639877924,0.013733468972533,12,27,0.0613021663895323,0.1153568166505941,0.928919512438713,0.6854731735195554,Green,Green,0.0002147038978896,0.0002094356106489,0.0150632392586622,0.0187530959974305
0.025,GJR-GARCH,USDJPY,4587,1966,-0.002870601418985,0.0101729399796541,0.0274669379450661,20,54,1.8209312125927468e-06,0.4903038512151947,0.8141105174871961,0.9176111072241828,Green,Yellow,0.000416971831117,0.0003933294378293,0.0114555117444216,0.0143261131634066
0.05,GJR-GARCH,USDJPY,4587,1966,-0.0024064150714096,0.0228891149542217,0.0610376398779247,45,120,7.901680421085189e-10,0.0297210158786631,0.6849164105201706,0.6049216809684781,Yellow,Red,0.000663000517648,0.0006304255754389,0.0088236537812566,0.0112300688526662
0.1,GJR-GARCH,USDJPY,4587,1966,-0.0017047020871019,0.0574771108850457,0.1068158697863682,113,210,1.22299947946658e-11,0.3185249642428441,0.8323943481201816,0.4432890505426112,Red,Red,0.0010378740192568,0.0010020869830331,0.0065205493317608,0.008225251418862699
0.01,GJR-GARCH,AUDUSD,3436,1473,-0.0029657682747043,0.0020366598778004,0.0047522063815342,3,7,0.0001821838397139,0.0241303666431309,0.9938921084688164,0.9671059476943312,Green,Green,0.000236544451812,0.0002157536487389,0.0181213323006011,0.021087100575305398
0.025,GJR-GARCH,AUDUSD,3436,1473,-0.0024262194589222,0.0074677528852681,0.0251188051595383,11,37,4.356876186495384e-07,0.9767186497526532,0.9205161176436464,0.6102591282782142,Green,Yellow,0.0004468528351937,0.0004208077006845,0.0136829173562125,0.0161091368151347
0.05,GJR-GARCH,AUDUSD,3436,1473,-0.0014671356849729,0.0278343516632722,0.043448744059742,41,64,2.181063741313327e-05,0.2384154181170154,0.7545654359116115,0.990971597841278,Yellow,Red,0.0007320494697355,0.0007061851762215,0.0111606240937977,0.012627759778770599
0.1,GJR-GARCH,AUDUSD,3436,1473,-0.000735282881027,0.0699253224711473,0.0841819416157501,103,124,5.212535524934392e-05,0.0380211951398741,0.6496169474201732,0.6932111287031116,Red,Red,0.0011665867335068,0.0011504928979954,0.0085136808074485,0.0092489636884755
0.01,GARCH-N,SP500,4438,1902,0.0047963656983552,0.021030494216614,0.0115667718191377,40,22,2.524872545794921e-05,0.5028197031202576,0.985420618689648,0.5227505399299701,Yellow,Green,0.0004188816618401,0.0003934865555887,0.0297535750193988,0.0249572093210436
0.025,GARCH-N,SP500,4438,1902,0.0027639801885312,0.03732912723449,0.0241850683491062,71,46,0.0013121767193892,0.8189740599693814,0.910352100946606,0.9937802441555088,Red,Yellow,0.0008032701804616,0.0007890498485451,0.0237905996248184,0.0210266194362872
0.05,GARCH-N,SP500,4438,1902,0.0006759518570794,0.0599369085173501,0.0536277602523659,114,102,0.0535129926498575,0.4728420066804829,0.684874072005179,0.7883581453305366,Red,Red,0.0013193602887782,0.0013147957539246,0.0183220471502139,0.0176460952931345
0.1,GARCH-N,SP500,4438,1902,-5.6480902517415214e-05,0.0888538380651945,0.0904311251314406,169,172,0.0992531282969491,0.1580561292348603,0.5365490110555925,0.631847522431131,Red,Red,0.0021208621703207,0.0021202718920928,0.0136920865554749,0.013748567457992314
0.01,GARCH-N,STOXX,3678,1577,0.0049090497884995,0.0240963855421686,0.010145846544071,38,16,1.8953797306098252e-06,0.9536925909058616,0.2028498139485618,0.3587147202149228,Yellow,Green,0.000414531223823,0.0003792741499168,0.0270068310510415,0.022097781262542
0.025,GARCH-N,STOXX,3678,1577,0.0025320294309933,0.0399492707672796,0.0253646163601775,63,40,0.0004593407283043,0.9262814336099332,0.3489481827544389,0.064731159847556,Red,Yellow,0.0007715971598113,0.000752036878966,0.0211495611837126,0.018617531752719303
0.05,GARCH-N,STOXX,3678,1577,0.0013531114669448,0.056436271401395,0.0456563094483195,89,72,0.2500947514449865,0.4221289284434636,0.109151886527841,0.1678316617222741,Red,Red,0.0012332183250336,0.0012318438994177,0.0169774366432724,0.0156243251763276
0.1,GARCH-N,STOXX,3678,1577,-5.982295579942329e-06,0.0913126188966391,0.0913126188966391,144,144,0.2438785303721501,0.2438785303721501,0.0446801161075773,0.0446801161075773,Red,Red,0.001922099702716,0.0019220477322344,0.0121673673947577,0.012173349690337643
0.01,GARCH-N,GDAXI,4482,1922,0.0036135898281409,0.0249739854318418,0.0166493236212278,48,32,2.9479566232559762e-08,0.0074870523770552,0.1118567312440309,0.054118263667139,Yellow,Yellow,0.000467431787989,0.0004312293297995,0.0292858676526174,0.0256722778244765
0.025,GARCH-N,GDAXI,4482,1922,0.002045615655482,0.0395421436004162,0.0286160249739854,76,55,0.0001635318132591,0.3207653749404542,0.1165856048930528,0.0758302922230301,Red,Yellow,0.0008726151111657,0.0008554555749737,0.0236746851934272,0.0216290695379452
0.05,GARCH-N,GDAXI,4482,1922,0.0015518468974581,0.0572320499479708,0.0478668054110301,110,92,0.1546152201674923,0.6657081263148952,0.3468834246683711,0.483794752091633,Red,Red,0.0014046046611009,0.0014016624262137,0.0197035342538069,0.0181516873563488
0.1,GARCH-N,GDAXI,4482,1922,0.0003097782779388,0.0915712799167533,0.0884495317377731,176,170,0.2121395132313001,0.0857310161742428,0.1245073540916339,0.0604103419810603,Red,Red,0.0022022693233385,0.0022052923516183,0.0144522666839854,0.014142488406046599
0.01,GARCH-N,FCHI,4513,1935,0.0036200006666317,0.0227390180878552,0.0170542635658914,44,33,1.3785884217520916e-06,0.0046026762663176,0.0633732526316834,0.008341637242939,Yellow,Yellow,0.0004620564485778,0.0004304497998107,0.0282157858465799,0.0245957851799482
0.025,GARCH-N,FCHI,4513,1935,0.0020342969765106,0.0392764857881136,0.0294573643410852,76,57,0.000200913807674,0.2217119540354519,0.2722460987841231,0.286431733519781,Red,Yellow,0.0008516087483701,0.0008323904726485,0.0227564141035797,0.0207221171270691
0.05,GARCH-N,FCHI,4513,1935,0.0009798042322776,0.0589147286821705,0.0501291989664082,114,97,0.0797537895523317,0.9792046339359936,0.0117850283023452,0.0380933600671691,Red,Red,0.0013566640245041,0.0013521776274452,0.0183703531318644,0.0173905488995868
0.1,GARCH-N,FCHI,4513,1935,-8.834402553624734e-05,0.0945736434108527,0.0961240310077519,183,186,0.4224307232924768,0.5675604577627478,1.7236071469972636e-05,3.891981632120345e-05,Red,Red,0.002126274025912,0.002125871616172,0.0134611200743492,0.013549464099885448
0.01,GARCH-N,FTSE100,4459,1911,0.0041967514551239,0.0230245944531658,0.0141287284144427,44,27,9.943912377963215e-07,0.0876666376276902,0.0125350763833899,0.6980678953241393,Yellow,Green,0.0003798094899936,0.000349641544379,0.0244481814750739,0.02025143001995
0.025,GARCH-N,FTSE100,4459,1911,0.0020669652858625,0.0366300366300366,0.0245944531658817,70,47,0.0022976121761136,0.9093532921964546,0.016204295137186,0.0038040467738409,Red,Yellow,0.0007014280046479,0.0006897636677747,0.0191289334968294,0.0170619682109669
0.05,GARCH-N,FTSE100,4459,1911,0.0010695250670964,0.053898482469911,0.0444793301936159,103,85,0.4397427207476371,0.2594930267775489,0.0016141689611486,1.4980128052788366e-05,Red,Red,0.0011160754512021,0.0011159704647278,0.0153883801665311,0.0143188550994347
0.1,GARCH-N,FTSE100,4459,1911,0.0002056740489267,0.0879120879120879,0.0852956567242281,168,163,0.072697797164148,0.0283375365483871,0.0118695303240453,0.023971428544083,Red,Red,0.0017329624515276,0.0017356692660241,0.0113618954103963,0.0111562213614696
0.01,GARCH-N,ICLN,2946,1263,0.0057432266190122,0.0102929532858273,0.0079176563737133,13,10,0.9170608870418032,0.4402114402676144,0.8734444992595705,0.9232335399883624,Green,Green,0.0005366868545379,0.0005452337796768,0.0463425959888515,0.0405993693698393
0.025,GARCH-N,ICLN,2946,1263,0.0047350065689713,0.0285035629453681,0.0110847189231987,36,14,0.4351814212999081,0.0003802121191446,0.6785537522821661,0.8546574136180917,Yellow,Green,0.001084046405556,0.0011119916767378,0.0389402527610233,0.034205246192052
0.05,GARCH-N,ICLN,2946,1263,0.0015863330382502,0.0482977038796516,0.0395882818685669,61,50,0.7801717513556613,0.0785518700901246,0.9995059868097615,0.9999013238997804,Red,Red,0.0018444026745629,0.0018530751916684,0.0302922805472642,0.028705947509014
0.1,GARCH-N,ICLN,2946,1263,-0.0004966200410828,0.0839271575613618,0.0886777513855898,106,112,0.0508394523629146,0.1722733295090959,0.9131487767540344,0.7657084353288763,Red,Red,0.0030283520409727,0.0030212442606665,0.0218689882828627,0.0223656083239455
0.01,GARCH-N,NIKKEI,4317,1851,0.0041875735879723,0.0259319286871961,0.012965964343598,48,24,9.337205009174454e-09,0.2200394621633812,0.12487113262703,0.1158515705502573,Yellow,Green,0.0005126901346843,0.0004812054731218,0.0326947699016661,0.028507196313693802
0.025,GARCH-N,NIKKEI,4317,1851,0.002102345210709,0.0399783900594273,0.035116153430578,74,65,0.000143268027744,0.0085377183496115,0.5264424873079934,0.2662497872169242,Red,Yellow,0.0009791995155289,0.0009522249853923,0.0261198529525765,0.0240175077418675
0.05,GARCH-N,NIKKEI,4317,1851,0.0005965587020783,0.0556455969746083,0.0524041058887088,103,97,0.2733027938976402,0.6376057822925871,0.616768206139525,0.6761899406381426,Red,Red,0.001566320838596,0.0015639207312515,0.0207526865856305,0.0201561278835522
0.1,GARCH-N,NIKKEI,4317,1851,-1.3343890380174832e-05,0.0913019989195029,0.0913019989195029,169,169,0.2061950813915263,0.2061950813915263,0.314232253723456,0.314232253723456,Red,Red,0.0024531105104834,0.0024529944453104,0.0156908603143174,0.015704204204697574
0.01,GARCH-N,HSI,4344,1862,0.0044859965641476,0.018796992481203,0.010204081632653,35,19,0.0006724796726269,0.92970880666359,0.014764830444619,0.4192863512137373,Yellow,Green,0.0005449275636653,0.000522468719983,0.0376852314856672,0.0331992349215196
0.025,GARCH-N,HSI,4344,1862,0.0023021657905293,0.0311493018259935,0.0236305048335123,58,44,0.1014484438202499,0.7024928829727835,0.0083300338471156,0.0139665231794373,Yellow,Yellow,0.0010235794690346,0.0010203827356264,0.030272748129721,0.0279705823391917
0.05,GARCH-N,HSI,4344,1862,0.0008177360785313,0.0504833512352309,0.0445757250268528,94,83,0.9238754489222488,0.2742860764450616,0.592069244772369,0.2715021908524972,Red,Red,0.0016558947294737,0.0016581042066628,0.0242913887433077,0.0234736526647764
0.1,GARCH-N,HSI,4344,1862,-0.000263043172096,0.0961331901181525,0.0988184747583243,179,184,0.5758693753391992,0.8648172609275867,0.2148853347394883,0.1376681588271524,Red,Red,0.0026480822219554,0.0026474202164038,0.0180259375789442,0.018288980751040202
0.01,GARCH-N,BOVESPA,4369,1873,0.0036149733502165,0.0170848905499199,0.0122797650827549,32,23,0.0051267001280833,0.338328538306521,0.8547795033700347,0.751181503830866,Yellow,Green,0.0004801344691426,0.0004642745295173,0.0336045257738287,0.0299895524236122
0.025,GARCH-N,BOVESPA,4369,1873,0.0015981810185236,0.0304324612920448,0.0229578216764548,57,43,0.1450948389947114,0.566052325252647,0.8235440170242923,0.9999202666411928,Yellow,Yellow,0.0009220918316609,0.0009211612186636,0.0268645839149478,0.0252664028964242
0.05,GARCH-N,BOVESPA,4369,1873,0.0010399573617614,0.0496529631607047,0.0437800320341697,93,82,0.9449990204702742,0.207397479169894,0.983264195393938,0.9757673658025,Red,Red,0.0015135195902646,0.0015169189136843,0.0222441910987161,0.0212042337369547
0.1,GARCH-N,BOVESPA,4369,1873,-0.0002842453164036,0.0870261612386545,0.0918312867058195,163,172,0.0561634473692304,0.2327861297654104,0.277755337053005,0.1295691870405122,Red,Red,0.0024194445153309,0.002416378316892,0.0162365675367935,0.0165208128531971
0.01,GARCH-N,NIFTY,3001,1287,0.0034981372973367,0.0186480186480186,0.0093240093240093,24,12,0.0053744081335408,0.805272058573062,0.6335312830875669,0.8931225274588699,Yellow,Green,0.0003197768542807,0.0003129567209657,0.023386872036979,0.0198887347396423
0.025,GARCH-N,NIFTY,3001,1287,0.0019525470872772,0.0295260295260295,0.0194250194250194,38,25,0.3117590475198446,0.1827334684889398,0.3143556983834541,0.6091621101700735,Yellow,Yellow,0.0006090665833851,0.0006114411108927,0.0187089420455513,0.0167563949582741
0.05,GARCH-N,NIFTY,3001,1287,0.0001173295167495,0.0543900543900543,0.0543900543900543,70,70,0.4758701876818763,0.4758701876818763,0.9948059637863356,0.9948059637863356,Red,Red,0.0010062269235621,0.001005711840602,0.0141797394585406,0.0140624099417911
0.1,GARCH-N,NIFTY,3001,1287,-0.000401166323503,0.0924630924630924,0.0986790986790986,119,127,0.3619322946227558,0.8742458520547189,0.0960873952884235,0.0477683893618748,Red,Red,0.0016303091499361,0.0016285137672064,0.0105552514275604,0.0109564177510634
0.01,GARCH-N,ASX200,4459,1912,0.0027927869391912,0.0277196652719665,0.0183054393305439,53,35,1.583385644821078e-10,0.0010733739362573,0.0583038159924703,0.0873153638312044,Yellow,Yellow,0.0003830657361947,0.0003442937507773,0.0228191999441643,0.0200264130049731
0.025,GARCH-N,ASX200,4459,1912,0.0017471491519008,0.0439330543933054,0.0350418410041841,84,67,1.5995332364182602e-06,0.0079451120486152,0.1202185284723278,0.1119745173239694,Red,Yellow,0.0007217886178646,0.0006950163113182,0.0186195389897514,0.0168723898378506
0.05,GARCH-N,ASX200,4459,1912,0.0004014798393479,0.0627615062761506,0.0591004184100418,120,113,0.0136273552118449,0.0755646825117738,0.0743427103781253,0.1371173072086507,Red,Red,0.0011506924553972,0.0011465669217855,0.0145612357527405,0.0141597559133926
0.1,GARCH-N,ASX200,4459,1912,-0.0003323746296959,0.0967573221757322,0.0998953974895397,185,191,0.6348307046757259,0.9878337887160974,0.1325770467384828,0.1588183674428449,Red,Red,0.0017830977062698,0.0017824816329649,0.0106998880964226,0.0110322627261185
0.01,GARCH-N,CBU0,2460,1055,0.0008492526288492,0.0132701421800947,0.0085308056872037,14,9,0.3093404515689516,0.6227107009251567,0.8282276433333922,0.925415067974032,Green,Green,0.0001335411156985,0.0001336096810162,0.0125194961622718,0.0116702435334226
0.025,GARCH-N,CBU0,2460,1055,0.0004615449145077,0.0255924170616113,0.0218009478672985,27,23,0.9022822463433808,0.4963963452975247,0.4916853686553392,0.5986149851761011,Yellow,Yellow,0.0002942977729732,0.0002942856702461,0.0102938048578967,0.009832259943389
0.05,GARCH-N,CBU0,2460,1055,-0.0001266770218283,0.0454976303317535,0.0454976303317535,48,48,0.49592247316321,0.49592247316321,0.9911238082034882,0.9911238082034882,Red,Red,0.00051244813767,0.0005118777908892,0.0081248156364962,0.0082514926583245
0.1,GARCH-N,CBU0,2460,1055,-0.0003750574450097,0.0824644549763033,0.0909952606635071,87,96,0.0509340312417159,0.3229196813440097,0.9972682181108764,0.9615420946779242,Red,Red,0.0008532132576673,0.0008477993182505,0.0060539117721203,0.00642896921713
0.01,GARCH-N,TLT,3987,1709,0.0005003392906214,0.013458162668227,0.0111176126389701,23,19,0.1723133518352808,0.6482722583656855,0.7305509253104455,0.8075579622763616,Green,Green,0.0002755923642244,0.0002744777660446,0.023433534302105,0.0229331950114836
