n_cal,n_test,qV,pihat_raw,pihat_cp,viol_raw,viol_cp,p_kup_raw,p_kup_cp,p_cc_raw,p_cc_cp,TL_raw,TL_cp,QS_raw,QS_cp,VaR_width,raw_width,model,symbol,alpha
1776,762,0.24234882968086013,0.9816272965879265,0.0026246719160104987,748,2,0.0,0.01487470656878076,,,Red,Green,0.08369657836360389,0.0016555865341538471,0.158795505863579,0.08355332381728114,Moirai-2.0,ETH,0.01
1776,762,0.17640615484071803,0.958005249343832,0.006561679790026247,730,5,0.0,0.00010821137142613679,0.745380987782482,,Red,Green,0.0636562734873153,0.003052549082761749,0.11262988371426211,0.06377627112645591,Moirai-2.0,ETH,0.025
1776,762,0.13648978151378205,0.9238845144356955,0.01968503937007874,704,15,0.0,1.3317389318978634e-05,0.769391754542282,0.030993514038694547,Red,Yellow,0.049699517008273256,0.004881163800801803,0.08656626262162555,0.04992351889215648,Moirai-2.0,ETH,0.05
1776,762,0.09367066898874124,0.8766404199475065,0.05643044619422572,668,43,0.0,1.4700305746906395e-05,0.8368292854910885,0.036496072975367944,Red,Red,0.03633676397848937,0.007230213356722204,0.057256559858154615,0.03641410913058663,Moirai-2.0,ETH,0.1
3689,1582,0.047657489391002214,0.9848293299620733,0.0,1558,0,0.0,1.7095763360508442e-08,0.3762770876377869,,Red,Green,0.010944617527430167,0.00036645420874015846,0.036605996336191104,0.011051493054811116,Moirai-2.0,EURUSD,0.01
3689,1582,0.031039146478217136,0.9709228824273072,0.0006321112515802782,1536,1,0.0,0.0,0.19940960222313353,,Red,Green,0.00883402095982581,0.0005559070995037053,0.022023916020653362,0.009015230457563776,Moirai-2.0,EURUSD,0.025
3689,1582,0.022656895938294046,0.9462705436156763,0.006321112515802781,1497,10,0.0,0.0,0.0017778369219952905,,Red,Green,0.007124795130056062,0.0007842199520830691,0.01527016288301234,0.007387698089829401,Moirai-2.0,EURUSD,0.05
3689,1582,0.015847979335999348,0.8906447534766119,0.02338811630847029,1409,37,0.0,0.0,0.08021533422578309,0.06334501949810212,Red,Yellow,0.005310807054813162,0.0011076763996666422,0.010234852722279477,0.0056171803726630665,Moirai-2.0,EURUSD,0.1
4275,1833,0.07745068786554962,0.9896344789961812,0.006001091107474086,1814,11,0.0,0.06304529040751539,,0.0011907038995184749,Red,Green,0.020260866763355825,0.0007418141995762197,0.056928731068358975,0.020645152707903916,Moirai-2.0,FTSE100,0.01
4275,1833,0.05530275994407336,0.9738134206219312,0.01309328968903437,1785,24,0.0,0.00033385547812792016,0.8070022404008741,4.7596687702267104e-09,Red,Green,0.016026696979500127,0.0012465524058910013,0.03894629504667026,0.01653381860752797,Moirai-2.0,FTSE100,0.025
4275,1833,0.04036322810038309,0.9465357337697763,0.02182214948172395,1735,40,0.0,5.505589317778004e-10,0.23378475137424526,5.860489105113942e-08,Red,Yellow,0.012719349430881904,0.001771667771187769,0.027228847219261432,0.013354009234754225,Moirai-2.0,FTSE100,0.05
4275,1833,0.026985294516289598,0.8881614839061648,0.04800872885979269,1628,88,0.0,3.3306690738754696e-16,0.23535338366792968,5.515117462717711e-08,Red,Red,0.00929549452255834,0.002385636987902941,0.01724950431035602,0.00998603131844795,Moirai-2.0,FTSE100,0.1
3698,1585,0.04313690842852359,0.9911671924290221,0.0018927444794952682,1571,3,0.0,6.975062956626754e-05,0.1109785551602881,0.0025537541621265536,Red,Green,0.01270388974282696,0.0003446575437108623,0.03033437413211578,0.01282635806310323,Moirai-2.0,GBPUSD,0.01
3698,1585,0.027645630881958844,0.97602523659306,0.010725552050473186,1547,17,0.0,4.137511505497571e-05,0.9255516532237684,2.5594615693513845e-07,Red,Green,0.010178221192785136,0.0005204643840202965,0.017284591714148527,0.010392883125776235,Moirai-2.0,GBPUSD,0.025
3698,1585,0.020169262513204375,0.9526813880126183,0.031545741324921134,1510,50,0.0,0.00031047585928944965,0.4445159008874692,1.0410914463854226e-08,Red,Yellow,0.008161855451443458,0.0007573913982808099,0.011732383907131575,0.008470029399233093,Moirai-2.0,GBPUSD,0.05
3698,1585,0.01449084619986375,0.9028391167192429,0.07066246056782334,1431,112,0.0,4.345259116578237e-05,0.5682391067801107,6.59986431595927e-05,Red,Red,0.006027240988207636,0.001130309926109242,0.008127152290204786,0.006399672862827785,Moirai-2.0,GBPUSD,0.1
4299,1843,0.10147285644728021,0.9902333152468801,0.0032555615843733042,1825,6,0.0,0.0007043075272588073,,6.19935109318348e-05,Red,Green,0.024730814599958365,0.0008614442377913424,0.07624637551585342,0.02530523760353986,Moirai-2.0,GDAXI,0.01
4299,1843,0.07345712313502444,0.9717851329354313,0.005968529571351058,1791,11,0.0,3.6011027493287884e-10,0.6740113691631342,1.0594833033117368e-07,Red,Green,0.019350451564320862,0.0015105131911154303,0.05350633277771408,0.020067671567438956,Moirai-2.0,GDAXI,0.025
4299,1843,0.05203736795647192,0.9462832338578405,0.017362995116657624,1744,32,0.0,1.438849039914203e-13,0.08497131827766724,4.562093368631892e-07,Red,Yellow,0.015260287681042862,0.002130305500531381,0.036113406208176824,0.016084290489847625,Moirai-2.0,GDAXI,0.05
4299,1843,0.03482380913298207,0.8893109061313077,0.0363537710255019,1639,67,0.0,0.0,0.5503453988926972,3.796247649567874e-09,Red,Red,0.01107723506239848,0.0029187795143184587,0.0230909232764709,0.011922638103053477,Moirai-2.0,GDAXI,0.1
4127,1770,0.07101469617625435,0.9796610169491525,0.003389830508474576,1734,6,0.0,0.0011961480781876865,0.2094103635532285,6.750102725239238e-05,Red,Green,0.0212476469758444,0.0005888799880644425,0.048979330484813365,0.022061275106816665,Moirai-2.0,GOLD,0.01
4127,1770,0.052355387941381726,0.9497175141242938,0.007909604519774011,1681,14,0.0,8.005147478229446e-08,0.044773898841482196,0.0038879530101094684,Red,Green,0.01669334012483005,0.0010506463927545436,0.03482889274906572,0.017560907379673276,Moirai-2.0,GOLD,0.025
4127,1770,0.037843956378343015,0.919774011299435,0.023728813559322035,1628,42,0.0,1.8307657501104302e-08,0.15827228299383267,0.016754676780404543,Red,Yellow,0.013199493516638412,0.0015302562230476936,0.02379587331152361,0.014090539318016414,Moirai-2.0,GOLD,0.05
4127,1770,0.02615722739527248,0.8570621468926554,0.06440677966101695,1517,114,0.0,1.1224318674507572e-07,0.19504475721910586,0.5097979513361297,Red,Red,0.009640484370951559,0.002246746440249909,0.015779052605696037,0.010421801222206551,Moirai-2.0,GOLD,0.1
4160,1784,0.10329414376267712,0.9854260089686099,0.002242152466367713,1758,4,0.0,6.940572797309308e-05,0.39335334287528967,0.00471847354033228,Red,Green,0.033267558386907994,0.0007872035486171491,0.06984883460581229,0.03349404234937547,Moirai-2.0,HSI,0.01
4160,1784,0.06920047878684327,0.9719730941704036,0.008408071748878924,1734,15,0.0,2.023667710071564e-07,0.624306588995545,0.00014329369873022912,Red,Green,0.027141456496089747,0.001231386851235353,0.04169909445934691,0.02758142167398523,Moirai-2.0,HSI,0.025
4160,1784,0.0490078737092166,0.9517937219730942,0.03531390134529148,1698,63,0.0,0.0027191884813335676,0.36749905733237165,0.027841287721674934,Red,Yellow,0.022061750641966093,0.0017583202384923926,0.026346753396894382,0.02276474780250894,Moirai-2.0,HSI,0.05
4160,1784,0.033473958648951266,0.9035874439461884,0.12836322869955158,1612,229,0.0,0.00012136117275807212,0.4714692039636037,0.07836784886104309,Red,Red,0.0165372565118712,0.002772242651474917,0.01613469894972461,0.017448443181096302,Moirai-2.0,HSI,0.1
2860,1226,0.04208208826395453,0.9959216965742251,0.0464926590538336,1221,57,0.0,0.0,,0.0044671538903106045,Red,Red,0.022742393001981945,0.00047132574401297247,0.019446125202779406,0.022635963061175123,Moirai-2.0,IBGL,0.01
2860,1226,0.0318841400414324,0.9893964110929854,0.10929853181076672,1213,134,0.0,0.0,,1.194183728570053e-07,Red,Red,0.0187592354749278,0.000984408563466478,0.01301446918863532,0.018879973195123002,Moirai-2.0,IBGL,0.025
2860,1226,0.025127128450660716,0.9706362153344209,0.16476345840130505,1190,202,0.0,0.0,0.953298035026676,9.509657505901714e-10,Red,Red,0.015360384668596438,0.0015118441859165983,0.00940723304696771,0.01575395105054741,Moirai-2.0,IBGL,0.05
2860,1226,0.01819589446849111,0.9282218597063622,0.24877650897226752,1138,305,0.0,0.0,0.774527932805108,3.9384413774712357e-07,Red,Red,0.011560129699266354,0.0021977555386571705,0.006046160846416828,0.012242107055023684,Moirai-2.0,IBGL,0.1
2762,1185,0.11306993959861163,0.9848101265822785,0.0008438818565400844,1167,1,0.0,4.033874151820882e-05,0.27333506489988524,,Red,Green,0.041973414426800915,0.0007120881402554991,0.07097197191432343,0.042097967684288196,Moirai-2.0,ICLN,0.01
2762,1185,0.07851291894258208,0.9687763713080169,0.010126582278481013,1148,12,0.0,0.00020028350128176164,0.02994699560772851,0.004489599164111402,Red,Green,0.03433829371155771,0.001199633781420288,0.043747607709662156,0.03476531123291993,Moirai-2.0,ICLN,0.025
2762,1185,0.057673681480946176,0.9535864978902954,0.05063291139240506,1130,60,0.0,0.9205285577750597,0.15108918587549391,0.00012175903005984257,Red,Red,0.028005435912806548,0.0019314168546600465,0.02888645487325261,0.028787226607693565,Moirai-2.0,ICLN,0.05
2762,1185,0.03967826571231202,0.9156118143459916,0.13755274261603376,1085,163,0.0,4.1009351529619487e-05,0.5684080476278346,0.00035311056102949046,Red,Red,0.021025822257625268,0.0031953420543078264,0.017492432592771508,0.022185833119540508,Moirai-2.0,ICLN,0.1
4131,1771,0.1763316498804931,0.9802371541501976,0.07453416149068323,1736,132,0.0,0.0,0.033797231983324405,1.2464976828496788e-09,Red,Red,0.09920588322707713,0.003433665423421215,0.07679801623664496,0.09974719217853473,Moirai-2.0,NATGAS,0.01
4131,1771,0.13441298316767114,0.9678147939017504,0.13495200451722192,1714,239,0.0,0.0,0.4134083002629303,2.9745095275757194e-12,Red,Red,0.08055368702030329,0.0058873631860841096,0.05300305618947055,0.08169119853792019,Moirai-2.0,NATGAS,0.025
4131,1771,0.10720533448331078,0.9474872953133823,0.1852060982495765,1678,328,0.0,0.0,0.6063865454441353,5.841216399460336e-12,Red,Red,0.06523328725957608,0.008071049102717555,0.04047714868921219,0.06710544093450008,Moirai-2.0,NATGAS,0.05
4131,1771,0.07850103299998293,0.8944099378881988,0.2478825522303783,1584,439,0.0,0.0,0.4238584690371413,4.77006534271851e-09,Red,Red,0.04866871835362914,0.010906884391035264,0.027974082079174567,0.051101178069906966,Moirai-2.0,NATGAS,0.1
2818,1208,0.06751173359391292,0.9908940397350994,0.0016556291390728477,1197,2,0.0,0.0003031051828544795,,,Red,Green,0.018905437176588148,0.0004972144105827139,0.04806927880601284,0.01944245478790008,Moirai-2.0,NIFTY,0.01
2818,1208,0.04684564038259747,0.9718543046357616,0.005794701986754967,1174,7,0.0,2.794188783683538e-07,0.3353370358759593,,Red,Green,0.014848015506393595,0.0008414092043624321,0.03134076581133023,0.01550528729469059,Moirai-2.0,NIFTY,0.025
2818,1208,0.03646075516826269,0.9461920529801324,0.012417218543046357,1143,15,0.0,1.0307310560619953e-12,0.07730764116211786,0.17683518578800106,Red,Green,0.011682377738463463,0.0013247324965462903,0.02401926292005309,0.012447679816819284,Moirai-2.0,NIFTY,0.05
2818,1208,0.025372481591316547,0.8791390728476821,0.0380794701986755,1062,46,0.0,4.440892098500626e-16,0.001814189806012112,0.12591713693354578,Red,Red,0.008437691012528033,0.0019180742695102451,0.016182166486001487,0.009202576776627914,Moirai-2.0,NIFTY,0.1
4134,1772,0.09096110354061784,0.9853273137697517,0.0028216704288939053,1746,5,0.0,0.0003322101718423731,0.39616558077994835,2.5967433579410226e-05,Red,Green,0.0267400847995177,0.0007289477935474128,0.06366895131340461,0.027406927938221366,Moirai-2.0,NIKKEI,0.01
4134,1772,0.06370012052784668,0.9621896162528216,0.010158013544018058,1705,18,0.0,5.7301962858025135e-06,0.7355983874014476,2.8679292474187434e-07,Red,Green,0.021498725040040065,0.001265877009749664,0.04152551259217357,0.022308146097234544,Moirai-2.0,NIKKEI,0.025
4134,1772,0.04882502872126783,0.9334085778781038,0.019751693002257337,1654,35,0.0,3.502198531180056e-11,0.9377333025843659,1.2479918143348812e-07,Red,Yellow,0.01728594517002374,0.0019031231042339095,0.030746721223037315,0.018221038726421678,Moirai-2.0,NIKKEI,0.05
4134,1772,0.034880259642657535,0.8769751693002258,0.050225733634311515,1554,89,0.0,1.9206858326015208e-14,0.25411795142301763,1.368423342418268e-07,Red,Red,0.012807446665223373,0.0027816364798883258,0.02126959062391705,0.013764945508987875,Moirai-2.0,NIKKEI,0.1
4254,1824,0.09458216981899799,0.9928728070175439,0.004934210526315789,1811,9,0.0,0.01591594269858665,,0.033334123097785384,Red,Green,0.023755343550389746,0.0008666888212613291,0.07025895272874122,0.0244268097700225,Moirai-2.0,SP500,0.01
4254,1824,0.06030628549667007,0.9808114035087719,0.014802631578947368,1789,27,0.0,0.002564446474602522,,8.699065912054493e-10,Red,Green,0.018716756792705683,0.0013707566352792692,0.04097038933854572,0.019551846635881363,Moirai-2.0,SP500,0.025
4254,1824,0.041325608830200956,0.9490131578947368,0.03728070175438596,1731,68,0.0,0.009183317253906309,0.36840809952001374,4.917621865274668e-12,Red,Red,0.014770951364924952,0.001936306383496442,0.02585947798194719,0.015751475253080807,Moirai-2.0,SP500,0.05
4254,1824,0.026957356147387437,0.8810307017543859,0.08991228070175439,1607,164,0.0,0.14468802952683502,0.6799248400886118,8.659739592076221e-15,Red,Red,0.010711623331594497,0.0026884924006738446,0.015590385605079735,0.011698873669478454,Moirai-2.0,SP500,0.1
3495,1498,0.08518844882068974,0.9953271028037384,0.0006675567423230974,1491,1,0.0,1.9155431028039516e-06,,,Red,Green,0.020880823827739554,0.0006515414467923721,0.06368370213994147,0.02150474668074827,Moirai-2.0,STOXX,0.01
3495,1498,0.05788106889125027,0.9813084112149533,0.004005340453938585,1470,6,0.0,1.1214018602601072e-10,0.5497234621297111,0.015649504437296402,Red,Green,0.01626754854911336,0.0010853256860287367,0.04084527376734635,0.01703579512390392,Moirai-2.0,STOXX,0.025
3495,1498,0.041915811859953925,0.9479305740987984,0.017356475300400534,1420,26,0.0,2.6195490221425644e-11,0.9731657742799628,0.08078228074373817,Red,Yellow,0.012748083709968473,0.001586882076864608,0.02830128966585791,0.013629371675963054,Moirai-2.0,STOXX,0.05
3495,1498,0.027975157500089116,0.8885180240320427,0.03938584779706275,1331,59,0.0,0.0,0.5428060200747449,0.0003208392792036774,Red,Red,0.009178782757754975,0.002210224618304398,0.017953577085065286,0.01006432218815,Moirai-2.0,STOXX,0.1
3803,1631,0.04840618551099533,0.9895769466584917,0.028203556100551808,1614,46,0.0,1.479858457997807e-09,0.16845332680490344,2.3213801197963235e-06,Red,Yellow,0.02430144010026861,0.0005515015626922434,0.02433597228330337,0.024290953789731565,Moirai-2.0,TLT,0.01
3803,1631,0.038305528978010275,0.9785407725321889,0.05702023298589822,1596,93,0.0,1.105782132526656e-12,0.006095032614618745,2.032865929701977e-06,Red,Red,0.019928981227880442,0.0009454900932843169,0.018379023208222944,0.020113661778338905,Moirai-2.0,TLT,0.025
3803,1631,0.030027093538676306,0.9521765787860208,0.10606989576946659,1553,173,0.0,0.0,0.038093933711342176,0.0004195384079445086,Red,Red,0.016277561205994596,0.001461551760775167,0.013521576081001126,0.016676426803940998,Moirai-2.0,TLT,0.05
3803,1631,0.021423428223347758,0.911710606989577,0.2004904966278357,1487,327,0.0,0.0,0.31493224575893963,5.814625546940455e-06,Red,Red,0.012242494127169998,0.0022639246172309157,0.008732549518528266,0.012848314644285656,Moirai-2.0,TLT,0.1
4403,1888,0.041770930160613895,0.9835805084745762,0.0015889830508474577,1857,3,0.0,4.947278166578251e-06,,0.0021103017817601932,Red,Green,0.01227481818165217,0.00031025595243925095,0.029256711672138783,0.012514218488475112,Moirai-2.0,USDJPY,0.01
4403,1888,0.02842285182626003,0.9676906779661016,0.012711864406779662,1827,24,0.0,0.0001620417904281135,0.9835456039865961,0.036371218260379035,Red,Green,0.009807085970093957,0.0005327467282860984,0.018305690916581838,0.010117160909678194,Moirai-2.0,USDJPY,0.025
4403,1888,0.0218196319472398,0.9433262711864406,0.025423728813559324,1781,48,0.0,7.01169395878054e-08,0.23515395310839193,0.0073908365558705835,Red,Yellow,0.007834814259774583,0.0008305068989406682,0.013601153105316927,0.008220434616332392,Moirai-2.0,USDJPY,0.05
4403,1888,0.015671602321595254,0.8940677966101694,0.057203389830508475,1688,108,0.0,2.2566060131623544e-11,0.6648490717519886,2.777416798771526e-07,Red,Red,0.005747926961895143,0.0012488262857258828,0.009503169442714898,0.006174283525526406,Moirai-2.0,USDJPY,0.1
4132,1772,0.18236805842513726,0.9875846501128668,0.011851015801354402,1750,21,0.0,0.44673078787806986,0.028595727711782204,7.893685705084863e-14,Red,Green,0.055404989667625665,0.00228436173257481,0.12754728734455364,0.056197642872869547,Moirai-2.0,WTI,0.01
4132,1772,0.11747704946487132,0.968961625282167,0.024266365688487584,1717,43,0.0,0.842450251883671,0.00021525200375627218,0.0,Red,Yellow,0.04403255109401083,0.00331555994702727,0.0738775899817795,0.045094615814837126,Moirai-2.0,WTI,0.025
4132,1772,0.08252285208945649,0.9503386004514672,0.046275395033860044,1684,82,0.0,0.466533566202777,0.004311946967019309,1.3039569424222464e-12,Red,Red,0.03514333109546335,0.00440564049404198,0.04754668512413194,0.03647596752396899,Moirai-2.0,WTI,0.05
4132,1772,0.057217880065955726,0.891647855530474,0.09762979683972912,1580,173,0.0,0.7385606668352865,0.01760309289362838,5.578870698741412e-13,Red,Red,0.025863413193815212,0.005904023233190983,0.031223744543180585,0.02730352342874731,Moirai-2.0,WTI,0.1
4276,1833,0.007124247836627448,0.03982542280414621,0.014729950900163666,73,27,0.0,0.05724108765607838,0.18124671897951716,,Red,Green,0.0004960437615424796,0.00038899146977722693,0.026750148107272404,0.01962590027064496,Lag-Llama,ASX200,0.01
4276,1833,0.006462087129161265,0.07637752318603383,0.028914348063284235,140,53,0.0,0.29474306087047264,0.19535029971418894,0.6368148917734684,Red,Yellow,0.0009105386117147959,0.0007564478520678176,0.020263400868826147,0.013801313739664882,Lag-Llama,ASX200,0.025
4276,1833,0.005258749698357093,0.11674849972722313,0.05673758865248227,214,104,0.0,0.19467313032786315,0.3549730734277917,0.686257960400369,Red,Red,0.0013764595707758647,0.001218375859331952,0.015493752794173487,0.010235003095816398,Lag-Llama,ASX200,0.05
4276,1833,0.004064617289020762,0.18112384069830878,0.088379705400982,332,162,0.0,0.09132711412951933,0.8540549918850919,0.18904926290591662,Red,Red,0.002009868509742717,0.001882231027613108,0.011229354721108366,0.00716477531957516,Lag-Llama,ASX200,0.1
3252,1395,0.005069993100678873,0.023655913978494623,0.005734767025089606,33,8,1.312786036544722e-05,0.08178890026713836,,,Yellow,Green,0.00025657764918076754,0.00023657909352587379,0.019553453992847646,0.014483460892168771,Lag-Llama,AUDUSD,0.01
3252,1395,0.004573675653148224,0.06881720430107527,0.015053763440860216,96,21,0.0,0.010274598944405966,0.02646623062407094,,Red,Green,0.0005002736641038032,0.00045485709744453375,0.014860723971329546,0.01028704831818132,Lag-Llama,AUDUSD,0.025
3252,1395,0.004169852539594817,0.11182795698924732,0.04086021505376344,156,57,0.0,0.1062230654541465,0.0005140808182140244,,Red,Red,0.0008344717145377981,0.0007440025152925181,0.011868448706821895,0.00769859616722708,Lag-Llama,AUDUSD,0.05
